Baseline,Korpus,Gewichtet,Methode,POS,Art des Werts,Metapher,Wert,Baseline-Wert,Test-Stat,P-Value
mixed,wiki,Ja,canberra,NOUN,direct,10 bad is down,0.098107252703549,0.0827772333090507,2.331290556176981,0.022255772567736
mixed,wiki,Nein,cosine,all,direct,1 importance is size,0.4573534295195713,0.3149619330168712,38.28388670457803,2.7490350010011716e-160
mixed,wiki,Nein,cosine,all,direct,2 active is life,0.4327275748105926,0.3254421455051062,28.19344200515932,1.7731329301508925e-110
mixed,wiki,Nein,cosine,all,direct,3 life is journey,0.403116791573767,0.3277717206223613,18.46182082064903,4.13827692759004e-60
mixed,wiki,Nein,cosine,all,direct,4 failure is death,0.4340767714246694,0.310176315211881,27.72135019382808,4.800832268691922e-108
mixed,wiki,Nein,cosine,all,direct,5 success is life,0.4132496732183628,0.3304204425830338,19.73883944969481,1.3167994634569713e-66
mixed,wiki,Nein,cosine,all,direct,6 perceiving is eating,0.3637444360129949,0.3171345144328014,11.834889384598853,4.499097246407226e-29
mixed,wiki,Nein,cosine,all,direct,7 affection is warmth,0.3814365888376617,0.3400675781666081,10.312999920196043,5.374488262966692e-23
mixed,wiki,Nein,cosine,all,direct,8 money is liquid,0.341076821153466,0.3181975515633682,6.621026640137443,8.194821527193529e-11
mixed,wiki,Nein,cosine,all,direct,9 good is up,0.3742039624032461,0.3176851480539984,12.690696625661666,1.0405187898920544e-32
mixed,wiki,Nein,cosine,all,direct,10 bad is down,0.3969097421504557,0.319921506882992,16.185713008256787,7.885465535123663e-49
mixed,wiki,Nein,cosine,ADJ,direct,1 importance is size,0.4687900363933295,0.3168362577935636,9.914812913396863,1.7472132795272052e-14
mixed,wiki,Nein,cosine,ADJ,direct,2 active is life,0.4437548064161092,0.3197778209075659,9.696583043646609,4.1101825455570375e-14
mixed,wiki,Nein,cosine,ADJ,direct,3 life is journey,0.4329513271804899,0.3387032521833316,7.608450178935449,1.7279966043530018e-10
mixed,wiki,Nein,cosine,ADJ,direct,4 failure is death,0.4005466524977237,0.3073641046816044,7.110911396003082,1.2802398466279007e-09
mixed,wiki,Nein,cosine,ADJ,direct,5 success is life,0.3969943386036902,0.354904171617236,3.74105182904373,0.000398264643589
mixed,wiki,Nein,cosine,ADJ,direct,6 perceiving is eating,0.3774591910187155,0.3126291663511074,6.0689650329065525,8.099753831902601e-08
mixed,wiki,Nein,cosine,ADJ,direct,7 affection is warmth,0.4172664217185229,0.3223315045458003,7.440964262475922,3.3929835346616144e-10
mixed,wiki,Nein,cosine,ADJ,direct,8 money is liquid,0.3356262012384832,0.3191438222457509,1.830256553839119,0.0719427769824813
mixed,wiki,Nein,cosine,ADJ,direct,9 good is up,0.4063734281808138,0.3155873203670126,8.096981417375583,2.414609416577557e-11
mixed,wiki,Nein,cosine,ADJ,direct,10 bad is down,0.3727425441611558,0.3222218424186576,4.892084705061293,7.236117098689623e-06
mixed,wiki,Nein,cosine,VERB,direct,1 importance is size,0.523980837315321,0.3099388015344448,19.750379286338152,1.1009784152500858e-28
mixed,wiki,Nein,cosine,VERB,direct,2 active is life,0.5071357376873493,0.3476820072993359,17.916912100440165,2.0435676159085912e-26
mixed,wiki,Nein,cosine,VERB,direct,3 life is journey,0.4927125535905361,0.3186044267067336,16.50042825789891,1.4919204063993974e-24
mixed,wiki,Nein,cosine,VERB,direct,4 failure is death,0.5315759428776801,0.3134033582419215,18.765885272704708,1.7401509400959018e-27
mixed,wiki,Nein,cosine,VERB,direct,5 success is life,0.5169006125070155,0.3114930157888011,19.53579584580993,1.9923258865291198e-28
mixed,wiki,Nein,cosine,VERB,direct,6 perceiving is eating,0.5023244312033057,0.3261710421243333,22.162291773726587,1.9073982418673447e-31
mixed,wiki,Nein,cosine,VERB,direct,7 affection is warmth,0.4402389591559768,0.3520159516667672,12.545992979092086,8.688710107131942e-19
mixed,wiki,Nein,cosine,VERB,direct,8 money is liquid,0.4332920778542757,0.309490456372514,14.637233932968876,6.073233967614517e-22
mixed,wiki,Nein,cosine,VERB,direct,9 good is up,0.50188859552145,0.3066348088015002,15.7997109018207,1.3597733438939173e-23
mixed,wiki,Nein,cosine,VERB,direct,10 bad is down,0.5463147237896919,0.3128783591045203,14.858854630260035,2.905377480638723e-22
mixed,wiki,Nein,cosine,NOUN,direct,1 importance is size,0.4638574090786278,0.3121165118895442,16.396422512826955,2.0633513810146163e-24
mixed,wiki,Nein,cosine,NOUN,direct,2 active is life,0.4423722140491009,0.3181412250743324,10.801208737593264,5.679523612268051e-16
mixed,wiki,Nein,cosine,NOUN,direct,3 life is journey,0.3968744571320712,0.3136514608950528,7.015513296197603,1.877869889708448e-09
mixed,wiki,Nein,cosine,NOUN,direct,4 failure is death,0.4672923821490258,0.3084856125610531,11.301009128384951,8.543646574643382e-17
mixed,wiki,Nein,cosine,NOUN,direct,5 success is life,0.4582776972092688,0.3218811876885593,9.625828436588447,5.428885575612847e-14
mixed,wiki,Nein,cosine,NOUN,direct,6 perceiving is eating,0.3536786043550819,0.317053974941009,3.683651800958333,0.0004796121369848
mixed,wiki,Nein,cosine,NOUN,direct,7 affection is warmth,0.384467069292441,0.3353133346834693,3.241025127246602,0.0019045522526117
mixed,wiki,Nein,cosine,NOUN,direct,8 money is liquid,0.3683315480593592,0.3192744886139826,5.409114538913234,1.0424688323552928e-06
mixed,wiki,Nein,cosine,NOUN,direct,9 good is up,0.3345893560908735,0.3238310694240499,0.8200433382950997,0.4152832576785951
mixed,wiki,Nein,cosine,NOUN,direct,10 bad is down,0.4053089553490281,0.3161982873947409,6.962339755614038,2.3244322751609473e-09
mixed,wiki,Ja,cosine,all,direct,1 importance is size,0.4541807521865365,0.3116057706405858,44.056324018055285,1.4689064247612886e-207
mixed,wiki,Ja,cosine,all,direct,2 active is life,0.4327121458140257,0.3445396494746691,24.93795809104312,1.057199683130899e-99
mixed,wiki,Ja,cosine,all,direct,3 life is journey,0.415783033398362,0.3240028652714039,25.62547666923057,9.96341573450858e-104
mixed,wiki,Ja,cosine,all,direct,4 failure is death,0.4362724003355199,0.3103023325681878,32.07920437906758,1.988832444408646e-141
mixed,wiki,Ja,cosine,all,direct,5 success is life,0.4146682780915654,0.32707466835595,24.369551210144195,2.2195450448925153e-96
mixed,wiki,Ja,cosine,all,direct,6 perceiving is eating,0.3695381528637864,0.31617112201631,15.458425101397156,7.927212546235346e-47
mixed,wiki,Ja,cosine,all,direct,7 affection is warmth,0.3875239821986406,0.3394040986632702,13.32030433872027,2.2018515469773363e-36
mixed,wiki,Ja,cosine,all,direct,8 money is liquid,0.3432258669547583,0.3204471472926303,7.606753507417807,8.702490749624076e-14
mixed,wiki,Ja,cosine,all,direct,9 good is up,0.3830934670359019,0.3144820164112696,16.572799197233124,1.4014859249489696e-52
mixed,wiki,Ja,cosine,all,direct,10 bad is down,0.3941219083464031,0.3210460779573701,17.354691842929316,1.0099161115128005e-56
mixed,wiki,Ja,cosine,ADJ,direct,1 importance is size,0.4612034152687331,0.3229212889820049,10.597579741748453,6.695408814867946e-17
mixed,wiki,Ja,cosine,ADJ,direct,2 active is life,0.4503623705219339,0.3207969963675722,11.564365045101994,9.470015755072757e-19
mixed,wiki,Ja,cosine,ADJ,direct,3 life is journey,0.4595055872643435,0.3451124609488448,11.581635320092436,8.783309455778931e-19
mixed,wiki,Ja,cosine,ADJ,direct,4 failure is death,0.4068728771842556,0.3141613065228002,8.511839496296506,8.00301794292478e-13
mixed,wiki,Ja,cosine,ADJ,direct,5 success is life,0.408855473001798,0.3486422958311819,6.03110093427055,4.7855627541645355e-08
mixed,wiki,Ja,cosine,ADJ,direct,6 perceiving is eating,0.3872533059782452,0.3094024723141639,8.620818491196854,4.887054822576751e-13
mixed,wiki,Ja,cosine,ADJ,direct,7 affection is warmth,0.4188698546753989,0.3237053735202386,8.804191198766524,2.1308683454491258e-13
mixed,wiki,Ja,cosine,ADJ,direct,8 money is liquid,0.333032112798573,0.3214104766136087,1.4916381293317886,0.1397269612079336
mixed,wiki,Ja,cosine,ADJ,direct,9 good is up,0.4059931906285109,0.3148991446532913,9.268707885306954,2.605903110562213e-14
mixed,wiki,Ja,cosine,ADJ,direct,10 bad is down,0.3796045029604876,0.3204918624924203,6.596222209238093,4.186310959535846e-09
mixed,wiki,Ja,cosine,VERB,direct,1 importance is size,0.5214202996389365,0.3112343676851266,22.91783208647321,6.697109215087559e-37
mixed,wiki,Ja,cosine,VERB,direct,2 active is life,0.4939591774234065,0.3439610008874683,16.72552346740113,7.692213878376233e-28
mixed,wiki,Ja,cosine,VERB,direct,3 life is journey,0.5042343202196522,0.3143380806354783,20.0334857303237,6.500691397179824e-33
mixed,wiki,Ja,cosine,VERB,direct,4 failure is death,0.5342632616743629,0.3162014101363286,20.8085857128507,5.0568259801277075e-34
mixed,wiki,Ja,cosine,VERB,direct,5 success is life,0.5085983051929945,0.3120180334466981,21.38882946736349,7.801051325900715e-35
mixed,wiki,Ja,cosine,VERB,direct,6 perceiving is eating,0.507193249316863,0.3251111586078035,25.795680350959053,1.5873802925174166e-40
mixed,wiki,Ja,cosine,VERB,direct,7 affection is warmth,0.4354217644826865,0.3631717331645677,12.151188308051276,7.464789914318069e-20
mixed,wiki,Ja,cosine,VERB,direct,8 money is liquid,0.4282008490444701,0.3150358815020166,15.798015203927925,2.58845627519328e-26
mixed,wiki,Ja,cosine,VERB,direct,9 good is up,0.5262344115310245,0.3055902327673027,17.901278973459306,1.0412021358518597e-29
mixed,wiki,Ja,cosine,VERB,direct,10 bad is down,0.5536139953283616,0.319876265417106,17.091436697915846,1.9795646141800502e-28
mixed,wiki,Ja,cosine,NOUN,direct,1 importance is size,0.4697955085171593,0.3142060006386888,19.304170656832937,7.641851755032559e-32
mixed,wiki,Ja,cosine,NOUN,direct,2 active is life,0.4454032600293924,0.3764546783321341,6.203755304600078,2.289023581273556e-08
mixed,wiki,Ja,cosine,NOUN,direct,3 life is journey,0.4075343853529589,0.3103586717767146,9.105683851373904,5.4456670291032096e-14
mixed,wiki,Ja,cosine,NOUN,direct,4 failure is death,0.4793247795767254,0.309098374239427,13.808579328270232,7.054617485858533e-23
mixed,wiki,Ja,cosine,NOUN,direct,5 success is life,0.4619509673412935,0.3201915597452287,11.674742458353611,5.856418473618135e-19
mixed,wiki,Ja,cosine,NOUN,direct,6 perceiving is eating,0.3585166636808419,0.3162480053620378,4.842252328523044,6.16082864679535e-06
mixed,wiki,Ja,cosine,NOUN,direct,7 affection is warmth,0.4079250838653541,0.3367826648405752,4.737703329147067,9.232987289177776e-06
mixed,wiki,Ja,cosine,NOUN,direct,8 money is liquid,0.3706554580985764,0.32317365048916,6.051153643775095,4.3942276360907966e-08
mixed,wiki,Ja,cosine,NOUN,direct,9 good is up,0.3365488920682742,0.3180412642202443,1.6334368201974596,0.1063069410952112
mixed,wiki,Ja,cosine,NOUN,direct,10 bad is down,0.3915271214496942,0.318227722759899,6.643521464184132,3.404824416320079e-09
mixed,wiki,Nein,euclidian,all,direct,1 importance is size,0.2519440483301878,0.2789520293236193,-7.072180327283216,4.445348413781382e-12
mixed,wiki,Nein,euclidian,all,direct,2 active is life,0.3147563823084864,0.3233414486411493,-2.2625466394960125,0.0240359309414256
mixed,wiki,Nein,euclidian,all,direct,3 life is journey,0.2996337455697357,0.3374889688198973,-8.307916971246444,7.02213246634078e-16
mixed,wiki,Nein,euclidian,all,direct,4 failure is death,0.320812324527651,0.2946874897652823,6.381921583113524,3.6026641026293205e-10
mixed,wiki,Nein,euclidian,all,direct,5 success is life,0.2543155644088983,0.3003998826438975,-11.421332814395008,2.2708920806050067e-27
mixed,wiki,Nein,euclidian,all,direct,6 perceiving is eating,0.2696118802867002,0.3052494349035745,-9.47503196253925,6.875181884546503e-20
mixed,wiki,Nein,euclidian,all,direct,7 affection is warmth,0.1965720195633669,0.3104173602432841,-25.549436069575588,8.738218751226144e-97
mixed,wiki,Nein,euclidian,all,direct,8 money is liquid,0.222026633305682,0.2834295692465579,-17.79410289631093,9.370776575949397e-57
mixed,wiki,Nein,euclidian,all,direct,9 good is up,0.2232054806210928,0.2948233547372123,-18.27959693025306,3.432717892925351e-59
mixed,wiki,Nein,euclidian,all,direct,10 bad is down,0.215055216414233,0.2666092332695714,-13.05014407154155,2.806876936386721e-34
mixed,wiki,Nein,euclidian,ADJ,direct,1 importance is size,0.2323832125402987,0.1811365428147837,3.0342678536833123,0.0035010829143179
mixed,wiki,Nein,euclidian,ADJ,direct,2 active is life,0.3231816790066659,0.2241951009444892,6.091127410391876,7.424517141198355e-08
mixed,wiki,Nein,euclidian,ADJ,direct,3 life is journey,0.2427935982123017,0.2545637785922736,-0.61137230946928,0.5431529809985669
mixed,wiki,Nein,euclidian,ADJ,direct,4 failure is death,0.2467673914507031,0.2004918955499306,3.4339774006539123,0.0010568342009251
mixed,wiki,Nein,euclidian,ADJ,direct,5 success is life,0.2320641223341226,0.2179307573824189,0.9168229189090744,0.362731853506796
mixed,wiki,Nein,euclidian,ADJ,direct,6 perceiving is eating,0.2612066101282835,0.1658156779780984,6.723938649589995,6.0370044709401396e-09
mixed,wiki,Nein,euclidian,ADJ,direct,7 affection is warmth,0.1597336931154132,0.1697520965337753,-0.7761570652982117,0.4405604409460404
mixed,wiki,Nein,euclidian,ADJ,direct,8 money is liquid,0.157752126455307,0.177796792788431,-1.7338879677383536,0.0878293888759591
mixed,wiki,Nein,euclidian,ADJ,direct,9 good is up,0.1898367078974843,0.2060353069007396,-1.5173012793817788,0.1341929310296569
mixed,wiki,Nein,euclidian,ADJ,direct,10 bad is down,0.1304024290293455,0.1787784578930586,-4.03718370378955,0.0001491250964561
mixed,wiki,Nein,euclidian,VERB,direct,1 importance is size,0.1641648998484015,0.1766766192112118,-1.0796260321240536,0.2844247424353518
mixed,wiki,Nein,euclidian,VERB,direct,2 active is life,0.1663441667333245,0.2510528343019541,-6.812003426707555,4.245133277956825e-09
mixed,wiki,Nein,euclidian,VERB,direct,3 life is journey,0.1610941821709275,0.1982991330558434,-2.9088191649124475,0.0050062382462329
mixed,wiki,Nein,euclidian,VERB,direct,4 failure is death,0.2199316713958978,0.2085602658940479,0.7757471323524319,0.4408007334454643
mixed,wiki,Nein,euclidian,VERB,direct,5 success is life,0.180858364328742,0.1611202263040468,1.656024804692094,0.1026899171246636
mixed,wiki,Nein,euclidian,VERB,direct,6 perceiving is eating,0.100655710324645,0.1898332087928429,-10.824274703863727,5.200845176877577e-16
mixed,wiki,Nein,euclidian,VERB,direct,7 affection is warmth,0.1105001391842961,0.1621265917178243,-5.94562322008513,1.3131248780757836e-07
mixed,wiki,Nein,euclidian,VERB,direct,8 money is liquid,0.1511374404653906,0.159884567791596,-1.0422951871581148,0.3012581443316529
mixed,wiki,Nein,euclidian,VERB,direct,9 good is up,0.1671327948570251,0.1689802931062877,-0.1306739037971829,0.8964496515328474
mixed,wiki,Nein,euclidian,VERB,direct,10 bad is down,0.1654717624187469,0.138356992136687,1.9037400456573463,0.0615139565392435
mixed,wiki,Nein,euclidian,NOUN,direct,1 importance is size,0.2016320452094078,0.1778478869330138,1.8926526911556771,0.0630002865247111
mixed,wiki,Nein,euclidian,NOUN,direct,2 active is life,0.1667501823976636,0.2116484648268669,-3.631192551963133,0.0005676403103428
mixed,wiki,Nein,euclidian,NOUN,direct,3 life is journey,0.1794654857367277,0.1843543750792741,-0.3788151360599636,0.7060988213241772
mixed,wiki,Nein,euclidian,NOUN,direct,4 failure is death,0.2408383814617991,0.2233052340522408,1.0798154679140466,0.2843410162305474
mixed,wiki,Nein,euclidian,NOUN,direct,5 success is life,0.1359807979315519,0.1773302814736962,-3.165368192045546,0.0023863651167716
mixed,wiki,Nein,euclidian,NOUN,direct,6 perceiving is eating,0.1858858168125152,0.1871443996019661,-0.1173897077171497,0.9069246905612312
mixed,wiki,Nein,euclidian,NOUN,direct,7 affection is warmth,0.197399984113872,0.1970573988836258,0.0216261167687189,0.9828145504191116
mixed,wiki,Nein,euclidian,NOUN,direct,8 money is liquid,0.1209157044067978,0.1833707655081525,-6.835324704809695,3.86681781880236e-09
mixed,wiki,Nein,euclidian,NOUN,direct,9 good is up,0.2143644876778125,0.2545842720149085,-3.2621766410491118,0.0017871863439225
mixed,wiki,Nein,euclidian,NOUN,direct,10 bad is down,0.1612869426608085,0.1727123113721609,-1.0236818506057594,0.3099003499309996
mixed,wiki,Ja,euclidian,all,direct,1 importance is size,0.2487271854906906,0.2925947358182264,-13.400146844443173,9.304333819056816e-37
mixed,wiki,Ja,euclidian,all,direct,2 active is life,0.2974253361853062,0.3273097053585146,-7.919233716231498,8.935069593741323e-15
mixed,wiki,Ja,euclidian,all,direct,3 life is journey,0.2963335858696282,0.3440409716867698,-11.191466970070422,6.140898034184888e-27
mixed,wiki,Ja,euclidian,all,direct,4 failure is death,0.3184557006846403,0.3040420757534572,3.890648654500985,0.0001091383163331
mixed,wiki,Ja,euclidian,all,direct,5 success is life,0.2665549763190893,0.2939841446288656,-8.04396348402544,3.5276713044041747e-15
mixed,wiki,Ja,euclidian,all,direct,6 perceiving is eating,0.2696603565631416,0.3112302605789385,-11.492239983587352,3.308238292314183e-28
mixed,wiki,Ja,euclidian,all,direct,7 affection is warmth,0.2014356327073237,0.3226255876774324,-30.626966943283765,5.2489105253175056e-133
mixed,wiki,Ja,euclidian,all,direct,8 money is liquid,0.2159413284071515,0.2909536160428501,-25.178300749385475,4.145957383304136e-101
mixed,wiki,Ja,euclidian,all,direct,9 good is up,0.227364879740282,0.3048352797188386,-21.10214596826937,1.7020812948850158e-77
mixed,wiki,Ja,euclidian,all,direct,10 bad is down,0.2196812121138814,0.2976707666822095,-23.09584113141015,5.753941563202384e-89
mixed,wiki,Ja,euclidian,ADJ,direct,1 importance is size,0.230786731581629,0.2053886195391784,1.852683365704772,0.0676156124598212
mixed,wiki,Ja,euclidian,ADJ,direct,2 active is life,0.3068565075044279,0.2203134765963495,5.636461336377094,2.514018263120054e-07
mixed,wiki,Ja,euclidian,ADJ,direct,3 life is journey,0.2476800790539494,0.2657971966303424,-1.014106366932113,0.3135893030058542
mixed,wiki,Ja,euclidian,ADJ,direct,4 failure is death,0.2456817891862657,0.2120027326801677,2.802454304977957,0.0063597423328673
mixed,wiki,Ja,euclidian,ADJ,direct,5 success is life,0.2578329175342748,0.2407573508590827,1.2184827961082236,0.226621694270233
mixed,wiki,Ja,euclidian,ADJ,direct,6 perceiving is eating,0.2615003085430757,0.172066103503292,6.6749392366107525,2.967565239898483e-09
mixed,wiki,Ja,euclidian,ADJ,direct,7 affection is warmth,0.2095209227667914,0.2052959846751189,0.3599711087250108,0.7198173187326347
mixed,wiki,Ja,euclidian,ADJ,direct,8 money is liquid,0.1494354451144183,0.1862225675803643,-3.689337425755256,0.0004085683529687
mixed,wiki,Ja,euclidian,ADJ,direct,9 good is up,0.1737781726283791,0.2153682427825751,-4.209483865488061,6.64931519796701e-05
mixed,wiki,Ja,euclidian,ADJ,direct,10 bad is down,0.1351369457480348,0.2016285736031002,-6.5148448269080905,5.968093554203414e-09
mixed,wiki,Ja,euclidian,VERB,direct,1 importance is size,0.1602361533376905,0.1928329431017239,-3.3167382085400177,0.0013714740418189
mixed,wiki,Ja,euclidian,VERB,direct,2 active is life,0.1617411279384001,0.2414122193417063,-7.310518148413589,1.7857268345796383e-10
mixed,wiki,Ja,euclidian,VERB,direct,3 life is journey,0.1590226277892972,0.1932577725693031,-3.0148915912643544,0.0034436718158015
mixed,wiki,Ja,euclidian,VERB,direct,4 failure is death,0.1981279960385075,0.2003855266799161,-0.1680588539227377,0.866961120804486
mixed,wiki,Ja,euclidian,VERB,direct,5 success is life,0.1647153570328229,0.1729427421240159,-0.7287296946452659,0.4682949743679471
mixed,wiki,Ja,euclidian,VERB,direct,6 perceiving is eating,0.1184781458642747,0.2251662491317148,-14.30835221393665,9.224712007724053e-24
mixed,wiki,Ja,euclidian,VERB,direct,7 affection is warmth,0.1253156735573286,0.2246782643780296,-12.785867685886442,4.990726189784504e-21
mixed,wiki,Ja,euclidian,VERB,direct,8 money is liquid,0.1426404155330893,0.1679615460722534,-3.3964236488666555,0.0010656926999708
mixed,wiki,Ja,euclidian,VERB,direct,9 good is up,0.1820697585741678,0.1967257843930044,-1.0996452023318413,0.2747848667475005
mixed,wiki,Ja,euclidian,VERB,direct,10 bad is down,0.213208136735139,0.1887360944976041,1.9156802116476952,0.058978650852491
mixed,wiki,Ja,euclidian,NOUN,direct,1 importance is size,0.1998011300593246,0.1878808743276714,1.115872660765433,0.2678172501189661
mixed,wiki,Ja,euclidian,NOUN,direct,2 active is life,0.1576524023656491,0.2003007054696848,-3.8976189626894353,0.0002007910724581
mixed,wiki,Ja,euclidian,NOUN,direct,3 life is journey,0.1887716562659652,0.1944361755803779,-0.5126600190505105,0.6096018013071942
mixed,wiki,Ja,euclidian,NOUN,direct,4 failure is death,0.225502563111576,0.2264712891460936,-0.0648060658488613,0.9484900791053
mixed,wiki,Ja,euclidian,NOUN,direct,5 success is life,0.1378782663816287,0.1696282176691809,-2.9926588885124583,0.0036770207919748
mixed,wiki,Ja,euclidian,NOUN,direct,6 perceiving is eating,0.1915093689789006,0.2072761917629359,-1.5746127288329674,0.1192925023527189
mixed,wiki,Ja,euclidian,NOUN,direct,7 affection is warmth,0.2134787697850922,0.2091356370184156,0.2987062119323096,0.765938749702948
mixed,wiki,Ja,euclidian,NOUN,direct,8 money is liquid,0.111069114855778,0.1921177005547064,-9.824412866315916,2.1270259263169537e-15
mixed,wiki,Ja,euclidian,NOUN,direct,9 good is up,0.1983891269307077,0.2435545543056947,-3.7224465812421137,0.0003655057185965
mixed,wiki,Ja,euclidian,NOUN,direct,10 bad is down,0.170252122260906,0.1719300570127404,-0.173127672849714,0.8629883639497287
mixed,wiki,Nein,manhattan,all,direct,1 importance is size,0.2727425220008526,0.2902664830923701,-4.562073799223301,6.195000075488855e-06
mixed,wiki,Nein,manhattan,all,direct,2 active is life,0.3196211941022839,0.3249503257630083,-1.3788787171198642,0.1684682956155783
mixed,wiki,Nein,manhattan,all,direct,3 life is journey,0.2823774628858599,0.3394960004034349,-12.868639098077644,1.7517634008126478e-33
mixed,wiki,Nein,manhattan,all,direct,4 failure is death,0.3150640838365588,0.3026496460469853,3.0281141895894343,0.002571184617713
mixed,wiki,Nein,manhattan,all,direct,5 success is life,0.2562522596369187,0.2940292802672936,-9.469191132027808,7.21596546335e-20
mixed,wiki,Nein,manhattan,all,direct,6 perceiving is eating,0.2935062021327515,0.3085846127999119,-3.860136616642869,0.0001261736668669
mixed,wiki,Nein,manhattan,all,direct,7 affection is warmth,0.2234866762947705,0.308686345918104,-19.414092294409183,6.0330935692849785e-65
mixed,wiki,Nein,manhattan,all,direct,8 money is liquid,0.2284827264439728,0.2894497653904061,-17.13244602601096,1.8248628846326886e-53
mixed,wiki,Nein,manhattan,all,direct,9 good is up,0.2513997106192012,0.2988030320323177,-11.812982055831052,5.549511179768651e-29
mixed,wiki,Nein,manhattan,all,direct,10 bad is down,0.2219323963444266,0.2777630482960699,-13.89727653621491,4.579483664844979e-38
mixed,wiki,Nein,manhattan,ADJ,direct,1 importance is size,0.2360632950440049,0.177243186389096,3.426573718613625,0.0010813750988647
mixed,wiki,Nein,manhattan,ADJ,direct,2 active is life,0.3286952823400497,0.2355421323096379,5.764124497671412,2.6620539512428125e-07
mixed,wiki,Nein,manhattan,ADJ,direct,3 life is journey,0.2435806700959801,0.2609451991785317,-0.9356102521945976,0.3530465001140963
mixed,wiki,Nein,manhattan,ADJ,direct,4 failure is death,0.2487741159275174,0.2112735406821593,2.6832697788523854,0.0093015195728981
mixed,wiki,Nein,manhattan,ADJ,direct,5 success is life,0.2402436444535851,0.2098914081673137,1.9162215410522512,0.0598764065036811
mixed,wiki,Nein,manhattan,ADJ,direct,6 perceiving is eating,0.2818540586158633,0.1808551984932273,7.075667712661245,1.474949656447737e-09
mixed,wiki,Nein,manhattan,ADJ,direct,7 affection is warmth,0.1642403863370418,0.1667681330349296,-0.191265310232719,0.8489328208803504
mixed,wiki,Nein,manhattan,ADJ,direct,8 money is liquid,0.1272172722965479,0.1851675266679376,-5.615330629754695,4.731348880158609e-07
mixed,wiki,Nein,manhattan,ADJ,direct,9 good is up,0.1888573672622442,0.2018447663495317,-1.1759271435417895,0.2440486221142603
mixed,wiki,Nein,manhattan,ADJ,direct,10 bad is down,0.1432849783450365,0.1859533939696848,-3.623093193501553,0.000582534371388
mixed,wiki,Nein,manhattan,VERB,direct,1 importance is size,0.1616472247987985,0.1900375387631356,-2.240726637612417,0.0285776799413365
mixed,wiki,Nein,manhattan,VERB,direct,2 active is life,0.156230584718287,0.2636952730582561,-8.397792622429119,7.204362380137673e-12
mixed,wiki,Nein,manhattan,VERB,direct,3 life is journey,0.1717236321419477,0.1933328217733651,-1.710296481202198,0.092131959092581
mixed,wiki,Nein,manhattan,VERB,direct,4 failure is death,0.1985120894387364,0.1974963381420821,0.0778901264700984,0.9381623121106024
mixed,wiki,Nein,manhattan,VERB,direct,5 success is life,0.1833200920373201,0.1748698180774227,0.6971554973036024,0.4882702126195009
mixed,wiki,Nein,manhattan,VERB,direct,6 perceiving is eating,0.1083298437297344,0.1892378806322813,-9.051607426852728,5.272227195076831e-13
mixed,wiki,Nein,manhattan,VERB,direct,7 affection is warmth,0.1117453267797827,0.1875469884695485,-8.417355322306205,6.660147250811059e-12
mixed,wiki,Nein,manhattan,VERB,direct,8 money is liquid,0.1782480524852872,0.1510940761491656,3.078168475742056,0.0030826607286119
mixed,wiki,Nein,manhattan,VERB,direct,9 good is up,0.164752964861691,0.1700548403384164,-0.3795385484857984,0.7055643518429748
mixed,wiki,Nein,manhattan,VERB,direct,10 bad is down,0.1722005847841501,0.1605253878235817,0.8569027359149413,0.3947465206794125
mixed,wiki,Nein,manhattan,NOUN,direct,1 importance is size,0.1832335162907838,0.1698225149791687,1.0865230204349043,0.2813874394740861
mixed,wiki,Nein,manhattan,NOUN,direct,2 active is life,0.1734769036993384,0.2213019123440608,-3.947546418277615,0.0002015728199092
mixed,wiki,Nein,manhattan,NOUN,direct,3 life is journey,0.1988937146961689,0.1991585912881419,-0.0193942670714867,0.9845878773062708
mixed,wiki,Nein,manhattan,NOUN,direct,4 failure is death,0.2482011830434203,0.2278645324148237,1.270514864854026,0.2085732257748178
mixed,wiki,Nein,manhattan,NOUN,direct,5 success is life,0.1430687643587589,0.1696161443553865,-2.034427523677193,0.0461229990017897
mixed,wiki,Nein,manhattan,NOUN,direct,6 perceiving is eating,0.2095667300745844,0.2020290555339306,0.6249429187826606,0.5342655643758056
mixed,wiki,Nein,manhattan,NOUN,direct,7 affection is warmth,0.1986395539715886,0.1965026640892029,0.1330777346649157,0.894556067102129
mixed,wiki,Nein,manhattan,NOUN,direct,8 money is liquid,0.1419066684320569,0.2066314208460971,-6.274808516315739,3.599787692467827e-08
mixed,wiki,Nein,manhattan,NOUN,direct,9 good is up,0.2537934565916657,0.2657847791304812,-0.909776054274049,0.3664082216128981
mixed,wiki,Nein,manhattan,NOUN,direct,10 bad is down,0.160110137425363,0.1703767520422116,-0.8660598967909311,0.3897436399570775
mixed,wiki,Ja,manhattan,all,direct,1 importance is size,0.2692130037541252,0.2915519776134987,-6.82696931898273,1.8292695787839244e-11
mixed,wiki,Ja,manhattan,all,direct,2 active is life,0.3033878833096377,0.3133552143097291,-2.6361902312348136,0.0085629055460781
mixed,wiki,Ja,manhattan,all,direct,3 life is journey,0.2840131797990027,0.3444902744545858,-14.829854990137571,1.1381221850367764e-43
mixed,wiki,Ja,manhattan,all,direct,4 failure is death,0.3112068408882994,0.300797611911601,2.8106437990543798,0.005077082268515
